recall_id,organization,product_name,issue,category,updated_at,data_received_at
67080,Transport Canada,SUV recalled by FORD,Steering,Vehicles - SUV,2019-11-06,2024-05-30 18:48:21.101899
67034,Transport Canada,Car recalled by FORD,Structure,Vehicles - Car,2019-11-06,2024-05-30 18:48:21.101899
67050,Transport Canada,Light Truck & Van recalled by FORD,Powertrain,Vehicles - Light Truck & Van,2019-11-06,2024-05-30 18:48:21.101899
68005,Transport Canada,Light Truck & Van recalled by FORD,Structure,Vehicles - Light Truck & Van,2019-11-06,2024-05-30 18:48:21.101899
67383,Transport Canada,Bus recalled by DAIMLER TRUCK NORTH AMERICA,Accessories,Vehicles - Bus,2019-11-05,2024-05-30 18:48:21.101899
67384,Transport Canada,School Bus recalled by DAIMLER TRUCK NORTH AMERICA,Structure,Vehicles - School Bus,2019-11-05,2024-05-30 18:48:21.101899
70220,Transport Canada,Equipment recalled by YAMAHA,Steering,Vehicles - Equipment,2019-11-05,2024-05-30 18:48:21.101899
47979,Canadian Food Inspection Agency,,,Food - Other,2019-11-05,2024-05-30 18:48:21.101899
47891,Health Canada,,Medical devices,Health product - Medical device,2019-11-05,2024-05-30 18:48:21.101899
47903,Canadian Food Inspection Agency,,Salmonella,Food,2019-11-05,2024-05-30 18:48:21.101899
47895,Health Canada,,Medical devices,Health product - Medical device,2019-11-05,2024-05-30 18:48:21.101899
47889,Health Canada,,Chemical hazard,Consumer product - Toys and games,2019-11-05,2024-05-30 18:48:21.101899
44620,Canadian Food Inspection Agency,,E. Coli O157:H7,Food,2019-11-05,2024-05-30 18:48:21.101899
71719,Transport Canada,Motorcycle recalled by DUCATI,Steering,Vehicles - Motorcycle,2019-11-05,2024-05-30 18:48:21.101899
66738,Transport Canada,Motorhome recalled by THOR MOTOR COACH,Structure,Vehicles - Motorhome,2019-11-04,2024-05-30 18:48:21.101899
67529,Transport Canada,Motorhome recalled by THOR MOTOR COACH,Suspension,Vehicles - Motorhome,2019-11-04,2024-05-30 18:48:21.101899
67634,Transport Canada,SUV recalled by GENERAL MOTORS,Visual System,Vehicles - SUV,2019-11-04,2024-05-30 18:48:21.101899
67429,Transport Canada,Bus recalled by THOR MOTOR COACH,Brakes,Vehicles - Bus,2019-11-04,2024-05-30 18:48:21.101899
67238,Transport Canada,Motorhome recalled by THOR MOTOR COACH,Lights And Instruments,Vehicles - Motorhome,2019-11-04,2024-05-30 18:48:21.101899
67435,Transport Canada,Motorhome recalled by THOR MOTOR COACH,Accessories,Vehicles - Motorhome,2019-11-04,2024-05-30 18:48:21.101899
67276,Transport Canada,Motorhome recalled by THOR MOTOR COACH,Visual System,Vehicles - Motorhome,2019-11-04,2024-05-30 18:48:21.101899
67271,Transport Canada,Motorhome recalled by THOR MOTOR COACH,Accessories,Vehicles - Motorhome,2019-11-04,2024-05-30 18:48:21.101899
67570,Transport Canada,Car recalled by HYUNDAI,Airbag,Vehicles - Car,2019-11-04,2024-05-30 18:48:21.101899
66878,Transport Canada,Truck - Med. & H.D. recalled by DAIMLER TRUCK NORTH AMERICA,Brakes,Vehicles - Truck - Med. & H.D.,2019-11-04,2024-05-30 18:48:21.101899
66841,Transport Canada,Motorhome recalled by THOR MOTOR COACH,Electrical,Vehicles - Motorhome,2019-11-04,2024-05-30 18:48:21.101899
67373,Transport Canada,Motorhome recalled by THOR MOTOR COACH,Electrical,Vehicles - Motorhome,2019-11-04,2024-05-30 18:48:21.101899
67928,Transport Canada,Motorhome recalled by THOR MOTOR COACH,Lights And Instruments,Vehicles - Motorhome,2019-11-04,2024-05-30 18:48:21.101899
66953,Transport Canada,Motorhome recalled by THOR MOTOR COACH,Other,Vehicles - Motorhome,2019-11-04,2024-05-30 18:48:21.101899
67977,Transport Canada,Motorhome recalled by THOR MOTOR COACH,Label,Vehicles - Motorhome,2019-11-04,2024-05-30 18:48:21.101899
68034,Transport Canada,Motorhome recalled by THOR MOTOR COACH,Visual System,Vehicles - Motorhome,2019-11-04,2024-05-30 18:48:21.101899
67376,Transport Canada,Bus recalled by NOVA BUS,Seats And Restraints,Vehicles - Bus,2019-11-04,2024-05-30 18:48:21.101899
47885,Health Canada,,Product safety,Health product - Drugs,2019-11-04,2024-05-30 18:48:21.101899
44587,Canadian Food Inspection Agency,,E. Coli O157:H7,Food,2019-11-04,2024-05-30 18:48:21.101899
47892,Canadian Food Inspection Agency,,Listeria,Food,2019-11-03,2024-05-30 18:48:21.101899
44586,Health Canada,,Medical devices,Health product - Medical device,2019-11-01,2024-05-30 18:48:21.101899
47963,Canadian Food Inspection Agency,,,Food,2019-11-01,2024-05-30 18:48:21.101899
44547,Health Canada,,Medical devices,Health product - Medical device,2019-11-01,2024-05-30 18:48:21.101899
44529,Health Canada,,Medical devices,Health product - Medical device,2019-11-01,2024-05-30 18:48:21.101899
44515,Health Canada,,Medical devices,Health product - Medical device,2019-11-01,2024-05-30 18:48:21.101899
47887,Canadian Food Inspection Agency,,Listeria,Food,2019-11-01,2024-05-30 18:48:21.101899
47886,Health Canada,,,Consumer product - Toys and games,2019-11-01,2024-05-30 18:48:21.101899
44615,Health Canada,,Medical devices,Health product - Medical device,2019-11-01,2024-05-30 18:48:21.101899
44583,Health Canada,,Medical devices,Health product - Medical device,2019-11-01,2024-05-30 18:48:21.101899
71142,Transport Canada,Car recalled by VOLVO,Label,Vehicles - Car,2019-11-01,2024-05-30 18:48:21.101899
60075,Health Canada,,Medical devices,Health product - Medical device,2019-11-01,2024-05-30 18:48:21.101899
60072,Health Canada,,Medical devices,Health product - Medical device,2019-11-01,2024-05-30 18:48:21.101899
60070,Health Canada,,Medical devices,Health product - Medical device,2019-11-01,2024-05-30 18:48:21.101899
59945,Health Canada,,Medical devices,Health product - Medical device,2019-11-01,2024-05-30 18:48:21.101899
59941,Health Canada,,Medical devices,Health product - Medical device,2019-11-01,2024-05-30 18:48:21.101899
59936,Health Canada,,Medical devices,Health product - Medical device,2019-11-01,2024-05-30 18:48:21.101899
59935,Health Canada,,Medical devices,Health product - Medical device,2019-11-01,2024-05-30 18:48:21.101899
60053,Health Canada,,Medical devices,Health product - Medical device,2019-11-01,2024-05-30 18:48:21.101899
60054,Health Canada,,Medical devices,Health product - Medical device,2019-11-01,2024-05-30 18:48:21.101899
60055,Health Canada,,Medical devices,Health product - Medical device,2019-11-01,2024-05-30 18:48:21.101899
60056,Health Canada,,Medical devices,Health product - Medical device,2019-11-01,2024-05-30 18:48:21.101899
59865,Health Canada,,Medical devices,Health product - Medical device,2019-11-01,2024-05-30 18:48:21.101899
60063,Health Canada,,Medical devices,Health product - Medical device,2019-11-01,2024-05-30 18:48:21.101899
59863,Health Canada,,Medical devices,Health product - Medical device,2019-11-01,2024-05-30 18:48:21.101899
59862,Health Canada,,Medical devices,Health product - Medical device,2019-11-01,2024-05-30 18:48:21.101899
59927,Health Canada,,Medical devices,Health product - Medical device,2019-11-01,2024-05-30 18:48:21.101899
67076,Transport Canada,Truck - Med. & H.D. recalled by VOLVO TRUCKS,Powertrain,Vehicles - Truck - Med. & H.D.,2019-11-01,2024-05-30 18:48:21.101899
66576,Transport Canada,Truck - Med. & H.D. recalled by MACK,Powertrain,Vehicles - Truck - Med. & H.D.,2019-11-01,2024-05-30 18:48:21.101899
66594,Transport Canada,Heavy Trailer recalled by LODE KING,Brakes,Vehicles - Heavy Trailer,2019-11-01,2024-05-30 18:48:21.101899
70432,Transport Canada,Motorhome recalled by WINNEBAGO INDUSTRIES,Label,Vehicles - Motorhome,2019-11-01,2024-05-30 18:48:21.101899
66593,Transport Canada,RV Trailer recalled by AIRSTREAM,Structure,Vehicles - RV Trailer,2019-11-01,2024-05-30 18:48:21.101899
69979,Transport Canada,Car recalled by JAGUAR,Label,Vehicles - Car,2019-11-01,2024-05-30 18:48:21.101899
69658,Transport Canada,Car recalled by BMW,Label,Vehicles - Car,2019-11-01,2024-05-30 18:48:21.101899
66581,Transport Canada,SUV recalled by MAZDA,Tires,Vehicles - SUV,2019-11-01,2024-05-30 18:48:21.101899
69293,Transport Canada,RV Trailer recalled by HEARTLAND,Label,Vehicles - RV Trailer,2019-11-01,2024-05-30 18:48:21.101899
67540,Transport Canada,Motorhome recalled by FOREST RIVER,Suspension,Vehicles - Motorhome,2019-10-31,2024-05-30 18:48:21.101899
67718,Transport Canada,SUV recalled by LAND ROVER,Heater And Defroster,Vehicles - SUV,2019-10-31,2024-05-30 18:48:21.101899
66885,Transport Canada,SUV recalled by JAGUAR,Brakes,Vehicles - SUV,2019-10-31,2024-05-30 18:48:21.101899
66901,Transport Canada,Car recalled by JAGUAR,Seats And Restraints,Vehicles - Car,2019-10-31,2024-05-30 18:48:21.101899
66837,Transport Canada,SUV recalled by LAND ROVER,Visual System,Vehicles - SUV,2019-10-31,2024-05-30 18:48:21.101899
67069,Transport Canada,Car recalled by JAGUAR,Engine,"Vehicles - Car, Vehicles - SUV",2019-10-31,2024-05-30 18:48:21.101899
67068,Transport Canada,SUV recalled by LAND ROVER,Engine,Vehicles - SUV,2019-10-31,2024-05-30 18:48:21.101899
67648,Transport Canada,SUV recalled by LAND ROVER,Steering,Vehicles - SUV,2019-10-31,2024-05-30 18:48:21.101899
67757,Transport Canada,Car recalled by LAND ROVER,Fuel Supply,"Vehicles - Car, Vehicles - SUV",2019-10-31,2024-05-30 18:48:21.101899
67700,Transport Canada,RV Trailer recalled by FOREST RIVER,Other,Vehicles - RV Trailer,2019-10-31,2024-05-30 18:48:21.101899
47975,Health Canada,,Product safety,Health product - Drugs,2019-10-31,2024-05-30 18:48:21.101899
47883,Health Canada,,,Consumer product - Clothing and accessories,2019-10-31,2024-05-30 18:48:21.101899
59939,Health Canada,,,Consumer product - Outdoor living,2019-10-31,2024-05-30 18:48:21.101899
59937,Canadian Food Inspection Agency,,,Food,2019-10-30,2024-05-30 18:48:21.101899
47884,Canadian Food Inspection Agency,,Salmonella,Food,2019-10-30,2024-05-30 18:48:21.101899
47882,Canadian Food Inspection Agency,,Listeria,Food,2019-10-30,2024-05-30 18:48:21.101899
44595,Canadian Food Inspection Agency,,E. Coli O157:H7,Food,2019-10-30,2024-05-30 18:48:21.101899
47881,Canadian Food Inspection Agency,,Wheat,Food,2019-10-30,2024-05-30 18:48:21.101899
44605,Canadian Food Inspection Agency,,E. Coli O157:H7,Food,2019-10-29,2024-05-30 18:48:21.101899
66632,Transport Canada,Motorcycle recalled by BMW,Engine,Vehicles - Motorcycle,2019-10-29,2024-05-30 18:48:21.101899
60074,Health Canada,,,"Consumer product - Clothing and accessories, Consumer product - Hobby and craft items, Consumer product - Household items, Consumer product - Other",2019-10-29,2024-05-30 18:48:21.101899
60049,Health Canada,,"Burn hazard, Fire hazard",Consumer product - Electronics,2019-10-29,2024-05-30 18:48:21.101899
60064,Health Canada,,Product safety,Health product - Drugs,2019-10-29,2024-05-30 18:48:21.101899
59943,Health Canada,,Labelling and packaging,Consumer product - Cannabis,2019-10-29,2024-05-30 18:48:21.101899
59960,Health Canada,,,Consumer product - Tools and accessories,2019-10-29,2024-05-30 18:48:21.101899
59867,Canadian Food Inspection Agency,,E. Coli O157:H7,Food,2019-10-28,2024-05-30 18:48:21.101899
60048,Health Canada,,,Consumer product - Sports and fitness,2019-10-28,2024-05-30 18:48:21.101899
47894,Canadian Food Inspection Agency,,,Food,2019-10-28,2024-05-30 18:48:21.101899
48003,Canadian Food Inspection Agency,,Milk,Food,2019-10-28,2024-05-30 18:48:21.101899
47893,Canadian Food Inspection Agency,,Sesame seeds,Food,2019-10-28,2024-05-30 18:48:21.101899
60067,Health Canada,,Medical devices,Health product - Medical device,2019-10-25,2024-05-30 18:48:21.101899
60071,Canadian Food Inspection Agency,,,Food - Other,2019-10-25,2024-05-30 18:48:21.101899
60042,Health Canada,,Medical devices,Health product - Medical device,2019-10-25,2024-05-30 18:48:21.101899
59915,Health Canada,,Medical devices,Health product - Medical device,2019-10-25,2024-05-30 18:48:21.101899
60043,Health Canada,,Medical devices,Health product - Medical device,2019-10-25,2024-05-30 18:48:21.101899
60046,Health Canada,,Medical devices,Health product - Medical device,2019-10-25,2024-05-30 18:48:21.101899
60047,Health Canada,,Medical devices,Health product - Medical device,2019-10-25,2024-05-30 18:48:21.101899
60065,Health Canada,,Medical devices,Health product - Medical device,2019-10-25,2024-05-30 18:48:21.101899
60061,Health Canada,,Unauthorized product,Health product - Medical device,2019-10-25,2024-05-30 18:48:21.101899
60051,Health Canada,,Medical devices,Health product - Medical device,2019-10-25,2024-05-30 18:48:21.101899
60052,Health Canada,,Medical devices,Health product - Medical device,2019-10-25,2024-05-30 18:48:21.101899
60058,Canadian Food Inspection Agency,,E. Coli O157:H7,Food,2019-10-25,2024-05-30 18:48:21.101899
59864,Canadian Food Inspection Agency,,Mustard,Food,2019-10-25,2024-05-30 18:48:21.101899
59940,Health Canada,,Medical devices,Health product - Medical device,2019-10-25,2024-05-30 18:48:21.101899
59963,Health Canada,,Medical devices,Health product - Medical device,2019-10-25,2024-05-30 18:48:21.101899
59970,Health Canada,,Medical devices,Health product - Medical device,2019-10-25,2024-05-30 18:48:21.101899
59934,Health Canada,,Medical devices,Health product - Medical device,2019-10-25,2024-05-30 18:48:21.101899
59933,Canadian Food Inspection Agency,,,Food,2019-10-25,2024-05-30 18:48:21.101899
59971,Health Canada,,Choking hazard,Consumer product - Toys and games,2019-10-25,2024-05-30 18:48:21.101899
59930,Health Canada,,Medical devices,Health product - Medical device,2019-10-25,2024-05-30 18:48:21.101899
59929,Health Canada,,Medical devices,Health product - Medical device,2019-10-25,2024-05-30 18:48:21.101899
59926,Health Canada,,Medical devices,Health product - Medical device,2019-10-25,2024-05-30 18:48:21.101899
59925,Health Canada,,Medical devices,Health product - Medical device,2019-10-25,2024-05-30 18:48:21.101899
59923,Health Canada,,Medical devices,Health product - Medical device,2019-10-25,2024-05-30 18:48:21.101899
59921,Health Canada,,Medical devices,Health product - Medical device,2019-10-25,2024-05-30 18:48:21.101899
59920,Health Canada,,Medical devices,Health product - Medical device,2019-10-25,2024-05-30 18:48:21.101899
66601,Transport Canada,SUV recalled by VOLKSWAGEN,Structure,Vehicles - SUV,2019-10-25,2024-05-30 18:48:21.101899
66875,Transport Canada,Truck - Med. & H.D. recalled by NAVISTAR,Electrical,Vehicles - Truck - Med. & H.D.,2019-10-24,2024-05-30 18:48:21.101899
66610,Transport Canada,Light Truck & Van recalled by MERCEDES-BENZ,Structure,Vehicles - Light Truck & Van,2019-10-24,2024-05-30 18:48:21.101899
66597,Transport Canada,Motorhome recalled by AIRSTREAM,Electrical,Vehicles - Motorhome,2019-10-24,2024-05-30 18:48:21.101899
47890,Canadian Food Inspection Agency,,,Food,2019-10-24,2024-05-30 18:48:21.101899
60057,Health Canada,,Product safety,Health product - Drugs,2019-10-24,2024-05-30 18:48:21.101899
60068,Health Canada,,Product safety,Health product - Drugs,2019-10-24,2024-05-30 18:48:21.101899
59961,Canadian Food Inspection Agency,,E. Coli O157:H7,Food,2019-10-24,2024-05-30 18:48:21.101899
60026,Health Canada,,,Consumer product - Toys and games,2019-10-24,2024-05-30 18:48:21.101899
59959,Health Canada,,Product safety,Health product - Drugs,2019-10-23,2024-05-30 18:48:21.101899
59962,Canadian Food Inspection Agency,,E. Coli O157:H7,Food,2019-10-23,2024-05-30 18:48:21.101899
60050,Health Canada,,Product safety,Health product - Drugs,2019-10-23,2024-05-30 18:48:21.101899
60069,Canadian Food Inspection Agency,,Wheat,Food,2019-10-23,2024-05-30 18:48:21.101899
60045,Health Canada,,Medical devices,Health product - Medical device,2019-10-22,2024-05-30 18:48:21.101899
59866,Health Canada,,Product safety,Health product - Drugs,2019-10-22,2024-05-30 18:48:21.101899
60059,Canadian Food Inspection Agency,,E. Coli O157:H7,Food,2019-10-22,2024-05-30 18:48:21.101899
60062,Canadian Food Inspection Agency,,E. Coli O157:H7,Food,2019-10-21,2024-05-30 18:48:21.101899
69153,Transport Canada,Motorhome recalled by AIRSTREAM,Electrical,Vehicles - Motorhome,2019-10-21,2024-05-30 18:48:21.101899
66600,Transport Canada,SUV recalled by BMW,Steering,Vehicles - SUV,2019-10-21,2024-05-30 18:48:21.101899
66603,Transport Canada,Truck - Med. & H.D. recalled by PACCAR,Other,Vehicles - Truck - Med. & H.D.,2019-10-21,2024-05-30 18:48:21.101899
66609,Transport Canada,Light Truck & Van recalled by FORD,Heater And Defroster,Vehicles - Light Truck & Van,2019-10-21,2024-05-30 18:48:21.101899
66623,Transport Canada,Car recalled by HYUNDAI,Wheels,Vehicles - Car,2019-10-21,2024-05-30 18:48:21.101899
69474,Transport Canada,Motorhome recalled by AIRSTREAM,Structure,Vehicles - Motorhome,2019-10-21,2024-05-30 18:48:21.101899
67342,Transport Canada,Tire recalled by CONTINENTAL TIRE,Tires,Vehicles - Tire,2019-10-21,2024-05-30 18:48:21.101899
67138,Transport Canada,Car recalled by TOYOTA,Airbag,"Vehicles - Car, Vehicles - Light Truck & Van, Vehicles - SUV",2019-10-21,2024-05-30 18:48:21.101899
67560,Transport Canada,Tire recalled by CONTINENTAL TIRE,Tires,Vehicles - Tire,2019-10-21,2024-05-30 18:48:21.101899
67533,Transport Canada,Tire recalled by CONTINENTAL TIRE,Tires,Vehicles - Tire,2019-10-21,2024-05-30 18:48:21.101899
