recall_id,organization,product_name,issue,category,updated_at,data_received_at,issue_category
66792,Transport Canada,Light Truck & Van recalled by NISSAN,Electrical,Light Truck & Van,2019-07-24,2024-05-30 18:48:21.101899,Vehicles
59799,Health Canada,,Fire hazard,Tools and accessories,2019-07-23,2024-05-30 18:48:21.101899,Consumer product
59833,Canadian Food Inspection Agency,,Salmonella,,2019-07-23,2024-05-30 18:48:21.101899,Food
69246,Transport Canada,Car recalled by MERCEDES-BENZ,Engine,Car,2019-07-23,2024-05-30 18:48:21.101899,Vehicles
67629,Transport Canada,Motorhome recalled by REV RECREATION GROUP,Accessories,Motorhome,2019-07-23,2024-05-30 18:48:21.101899,Vehicles
67374,Transport Canada,Equipment recalled by CUMMINS,Electrical,Equipment,2019-07-23,2024-05-30 18:48:21.101899,Vehicles
59128,Health Canada,,Fall hazard,Household items,2019-07-23,2024-05-30 18:48:21.101899,Consumer products
60013,Canadian Food Inspection Agency,,Listeria,,2019-07-23,2024-05-30 18:48:21.101899,Food
60032,Health Canada,,Product safety,Natural health products,2019-07-22,2024-05-30 18:48:21.101899,Health product
60000,Health Canada,,,"Household items, Consumer product - Sports and fitness",2019-07-22,2024-05-30 18:48:21.101899,Consumer product
59811,Health Canada,,Product safety,Drugs,2019-07-22,2024-05-30 18:48:21.101899,Health product
60005,Health Canada,,Product safety,"Chemicals, Consumer product - Outdoor living, Consumer product - Specialized products",2019-07-22,2024-05-30 18:48:21.101899,Consumer product
59789,Health Canada,,Fire hazard,Outdoor living,2019-07-22,2024-05-30 18:48:21.101899,Consumer product
59870,Health Canada,,Product safety,Drugs,2019-07-22,2024-05-30 18:48:21.101899,Health product
66777,Transport Canada,Tire recalled by TECHNO PNEU,Tires,Tire,2019-07-22,2024-05-30 18:48:21.101899,Vehicles
59807,Canadian Food Inspection Agency,,,,2019-07-20,2024-05-30 18:48:21.101899,Food
59801,Health Canada,,,Drugs,2019-07-19,2024-05-30 18:48:21.101899,Health product
59795,Health Canada,,Choking hazard,Other,2019-07-19,2024-05-30 18:48:21.101899,Consumer products
44580,Health Canada,,Medical devices,Medical device,2019-07-19,2024-05-30 18:48:21.101899,Health product
44514,Health Canada,,Medical devices,Medical device,2019-07-19,2024-05-30 18:48:21.101899,Health product
44555,Health Canada,,Medical devices,Medical device,2019-07-19,2024-05-30 18:48:21.101899,Health product
44576,Health Canada,,Medical devices,Medical device,2019-07-19,2024-05-30 18:48:21.101899,Health product
44569,Health Canada,,Medical devices,Medical device,2019-07-19,2024-05-30 18:48:21.101899,Health product
66769,Transport Canada,Car recalled by MASERATI,Lights And Instruments,Car,2019-07-19,2024-05-30 18:48:21.101899,Vehicles
66766,Transport Canada,Equipment recalled by ALTEC INDUSTRIES,Structure,Equipment,2019-07-19,2024-05-30 18:48:21.101899,Vehicles
59794,Health Canada,,Medical devices,Medical device,2019-07-19,2024-05-30 18:48:21.101899,Health product
59993,Health Canada,,Medical devices,Medical device,2019-07-19,2024-05-30 18:48:21.101899,Health product
60017,Canadian Food Inspection Agency,,Marine Biotoxin,,2019-07-19,2024-05-30 18:48:21.101899,Food
59837,Canadian Food Inspection Agency,,Milk,,2019-07-19,2024-05-30 18:48:21.101899,Food
60007,Health Canada,,Medical devices,Medical device,2019-07-19,2024-05-30 18:48:21.101899,Health product
59976,Health Canada,,Medical devices,Medical device,2019-07-19,2024-05-30 18:48:21.101899,Health product
59897,Health Canada,,Medical devices,Medical device,2019-07-19,2024-05-30 18:48:21.101899,Health product
60016,Health Canada,,Medical devices,Medical device,2019-07-19,2024-05-30 18:48:21.101899,Health product
59998,Health Canada,,Medical devices,Medical device,2019-07-19,2024-05-30 18:48:21.101899,Health product
59791,Health Canada,,Medical devices,Medical device,2019-07-19,2024-05-30 18:48:21.101899,Health product
59779,Health Canada,,Product safety,Drugs,2019-07-19,2024-05-30 18:48:21.101899,Health product
59787,Health Canada,,Medical devices,Medical device,2019-07-19,2024-05-30 18:48:21.101899,Health product
59788,Health Canada,,Medical devices,Medical device,2019-07-19,2024-05-30 18:48:21.101899,Health product
59790,Health Canada,,Medical devices,Medical device,2019-07-19,2024-05-30 18:48:21.101899,Health product
66893,Transport Canada,RV Trailer recalled by JAYCO,Structure,RV Trailer,2019-07-18,2024-05-30 18:48:21.101899,Vehicles
66975,Transport Canada,RV Trailer recalled by JAYCO,Label,RV Trailer,2019-07-18,2024-05-30 18:48:21.101899,Vehicles
60008,Health Canada,,Product safety,Drugs,2019-07-17,2024-05-30 18:48:21.101899,Health product
59566,Health Canada,,Electrical hazard,Appliances,2019-07-17,2024-05-30 18:48:21.101899,Consumer product
59499,Health Canada,,Choking hazard,Clothing and accessories,2019-07-16,2024-05-30 18:48:21.101899,Consumer products
66781,Transport Canada,Truck - Med. & H.D. recalled by VOLVO TRUCKS,Powertrain,Truck - Med. & H.D.,2019-07-16,2024-05-30 18:48:21.101899,Vehicles
59792,Canadian Food Inspection Agency,,Egg,,2019-07-16,2024-05-30 18:48:21.101899,Food
59990,Health Canada,,Medical devices,Medical device,2019-07-16,2024-05-30 18:48:21.101899,Health product
59991,Canadian Food Inspection Agency,,,,2019-07-16,2024-05-30 18:48:21.101899,Food
59786,Health Canada,,Medical devices,Medical device,2019-07-16,2024-05-30 18:48:21.101899,Health product
59520,Health Canada,,,Sports and fitness,2019-07-16,2024-05-30 18:48:21.101899,Consumer product
59987,Health Canada,,Medical devices,Medical device,2019-07-15,2024-05-30 18:48:21.101899,Health product
59784,Health Canada,,Medical devices,Medical device,2019-07-15,2024-05-30 18:48:21.101899,Health product
59782,Health Canada,,Medical devices,Medical device,2019-07-15,2024-05-30 18:48:21.101899,Health product
59506,Health Canada,,Medical devices,Medical device,2019-07-15,2024-05-30 18:48:21.101899,Health product
59727,Health Canada,,Medical devices,Medical device,2019-07-15,2024-05-30 18:48:21.101899,Health product
59728,Health Canada,,Medical devices,Medical device,2019-07-15,2024-05-30 18:48:21.101899,Health product
59816,Health Canada,,Product safety,Natural health products,2019-07-15,2024-05-30 18:48:21.101899,Health product
59783,Health Canada,,Medical devices,Medical device,2019-07-15,2024-05-30 18:48:21.101899,Health product
59806,Health Canada,,Product safety,Drugs,2019-07-12,2024-05-30 18:48:21.101899,Health product
59785,Canadian Food Inspection Agency,,"Milk, Soy",,2019-07-12,2024-05-30 18:48:21.101899,Food
59802,Canadian Food Inspection Agency,,"Egg, Soy",,2019-07-12,2024-05-30 18:48:21.101899,Food
66886,Transport Canada,SUV recalled by LAND ROVER,Seats And Restraints,SUV,2019-07-12,2024-05-30 18:48:21.101899,Vehicles
67236,Transport Canada,Car recalled by KIA,Electrical,Car,2019-07-12,2024-05-30 18:48:21.101899,Vehicles
59574,Health Canada,,"Burn hazard, Laceration hazard",Household items,2019-07-11,2024-05-30 18:48:21.101899,Consumer product
66842,Transport Canada,SUV recalled by VOLKSWAGEN,Structure,SUV,2019-07-11,2024-05-30 18:48:21.101899,Vehicles
59571,Health Canada,,Unauthorized product,Drugs,2019-07-11,2024-05-30 18:48:21.101899,Health product
59559,Health Canada,,Product safety,"Chemicals, Consumer product - Outdoor living, Consumer product - Specialized products",2019-07-11,2024-05-30 18:48:21.101899,Consumer product
59503,Health Canada,,,Tools and accessories,2019-07-10,2024-05-30 18:48:21.101899,Consumer product
59496,Canadian Food Inspection Agency,,Egg,,2019-07-10,2024-05-30 18:48:21.101899,Food
59504,Health Canada,,,Household items,2019-07-10,2024-05-30 18:48:21.101899,Consumer product
66783,Transport Canada,Car recalled by LAMBORGHINI,Lights And Instruments,Car,2019-07-09,2024-05-30 18:48:21.101899,Vehicles
66897,Transport Canada,Light Truck & Van recalled by FIAT CHRYSLER AUTOMOBILES,Powertrain,Light Truck & Van,2019-07-09,2024-05-30 18:48:21.101899,Vehicles
68133,Transport Canada,Motorcycle recalled by TRIUMPH,Lights And Instruments,Motorcycle,2019-07-09,2024-05-30 18:48:21.101899,Vehicles
59497,Canadian Food Inspection Agency,,Listeria,,2019-07-09,2024-05-30 18:48:21.101899,Food
59575,Health Canada,,Medical devices,Medical device,2019-07-09,2024-05-30 18:48:21.101899,Health product
60010,Canadian Food Inspection Agency,,Marine Biotoxin,,2019-07-09,2024-05-30 18:48:21.101899,Food
59570,Health Canada,,Choking hazard,Toys and games,2019-07-09,2024-05-30 18:48:21.101899,Consumer product
59505,Health Canada,,Product safety,Drugs,2019-07-09,2024-05-30 18:48:21.101899,Health product
59502,Health Canada,,Fall hazard,Household items,2019-07-09,2024-05-30 18:48:21.101899,Consumer products
67170,Transport Canada,Motorcycle recalled by DUCATI,Powertrain,Motorcycle,2019-07-08,2024-05-30 18:48:21.101899,Vehicles
67275,Transport Canada,Low Speed Vehicle recalled by YAMAHA,Powertrain,Low Speed Vehicle,2019-07-08,2024-05-30 18:48:21.101899,Vehicles
67873,Transport Canada,Truck - Med. & H.D. recalled by AUTOCAR,Heater And Defroster,Truck - Med. & H.D.,2019-07-08,2024-05-30 18:48:21.101899,Vehicles
67380,Transport Canada,Bus recalled by AUTOCAR,Brakes,Bus,2019-07-08,2024-05-30 18:48:21.101899,Vehicles
68030,Transport Canada,Truck - Med. & H.D. recalled by AUTOCAR,Steering,Truck - Med. & H.D.,2019-07-08,2024-05-30 18:48:21.101899,Vehicles
66937,Transport Canada,Truck - Med. & H.D. recalled by AUTOCAR,Brakes,Truck - Med. & H.D.,2019-07-08,2024-05-30 18:48:21.101899,Vehicles
67721,Transport Canada,Low Speed Vehicle recalled by YAMAHA,Brakes,Low Speed Vehicle,2019-07-08,2024-05-30 18:48:21.101899,Vehicles
67174,Transport Canada,Truck - Med. & H.D. recalled by AUTOCAR,Steering,Truck - Med. & H.D.,2019-07-08,2024-05-30 18:48:21.101899,Vehicles
66892,Transport Canada,Truck - Med. & H.D. recalled by AUTOCAR,Brakes,Truck - Med. & H.D.,2019-07-08,2024-05-30 18:48:21.101899,Vehicles
59359,Health Canada,,Microbial Contamination,Other,2019-07-08,2024-05-30 18:48:21.101899,Food
59565,Health Canada,,Medical devices,Medical device,2019-07-05,2024-05-30 18:48:21.101899,Health product
60012,Canadian Food Inspection Agency,,Listeria,,2019-07-05,2024-05-30 18:48:21.101899,Food
66851,Transport Canada,SUV recalled by MAZDA,Airbag,SUV,2019-07-05,2024-05-30 18:48:21.101899,Vehicles
66833,Transport Canada,Car recalled by MAZDA,Wheels,Car,2019-07-05,2024-05-30 18:48:21.101899,Vehicles
59358,Health Canada,,Medical devices,Medical device,2019-07-05,2024-05-30 18:48:21.101899,Health product
59572,Health Canada,,Medical devices,Medical device,2019-07-05,2024-05-30 18:48:21.101899,Health product
59360,Health Canada,,Medical devices,Medical device,2019-07-05,2024-05-30 18:48:21.101899,Health product
59567,Health Canada,,Medical devices,Medical device,2019-07-05,2024-05-30 18:48:21.101899,Health product
59573,Health Canada,,Medical devices,Medical device,2019-07-05,2024-05-30 18:48:21.101899,Health product
59558,Health Canada,,Medical devices,Medical device,2019-07-05,2024-05-30 18:48:21.101899,Health product
59556,Health Canada,,Medical devices,Medical device,2019-07-05,2024-05-30 18:48:21.101899,Health product
59357,Health Canada,,Medical devices,Medical device,2019-07-05,2024-05-30 18:48:21.101899,Health product
59552,Health Canada,,Medical devices,Medical device,2019-07-05,2024-05-30 18:48:21.101899,Health product
59553,Health Canada,,Medical devices,Medical device,2019-07-05,2024-05-30 18:48:21.101899,Health product
59568,Health Canada,,Medical devices,Medical device,2019-07-05,2024-05-30 18:48:21.101899,Health product
59999,Health Canada,,Product safety,Drugs,2019-07-05,2024-05-30 18:48:21.101899,Health product
66806,Transport Canada,Light Truck & Van recalled by SPARTAN,Brakes,Light Truck & Van,2019-07-04,2024-05-30 18:48:21.101899,Vehicles
66794,Transport Canada,Minivan recalled by BRAUNABILITY,Brakes,Minivan,2019-07-04,2024-05-30 18:48:21.101899,Vehicles
66830,Transport Canada,A.T.V. recalled by POLARIS,Powertrain,A.T.V.,2019-07-04,2024-05-30 18:48:21.101899,Vehicles
66793,Transport Canada,Car recalled by SUBARU,Structure,Car,2019-07-04,2024-05-30 18:48:21.101899,Vehicles
66801,Transport Canada,Car recalled by BMW,Electrical,Car,2019-07-04,2024-05-30 18:48:21.101899,Vehicles
66785,Transport Canada,Light Truck & Van recalled by FIAT CHRYSLER AUTOMOBILES,Fuel Supply,Light Truck & Van,2019-07-04,2024-05-30 18:48:21.101899,Vehicles
59563,Health Canada,,Product safety,Medical device,2019-07-04,2024-05-30 18:48:21.101899,Health product
59831,Health Canada,,Product safety,Drugs,2019-07-03,2024-05-30 18:48:21.101899,Health product
59793,Canadian Food Inspection Agency,,Milk,,2019-07-03,2024-05-30 18:48:21.101899,Food
67025,Transport Canada,School Bus recalled by COLLINS BUS CORPORATION,Seats And Restraints,School Bus,2019-07-03,2024-05-30 18:48:21.101899,Vehicles
66988,Transport Canada,School Bus recalled by COLLINS BUS CORPORATION,Seats And Restraints,School Bus,2019-07-03,2024-05-30 18:48:21.101899,Vehicles
67164,Transport Canada,Bus recalled by COLLINS BUS CORPORATION,Seats And Restraints,Bus,2019-07-03,2024-05-30 18:48:21.101899,Vehicles
59534,Health Canada,,,Sports and fitness,2019-07-03,2024-05-30 18:48:21.101899,Consumer product
59501,Health Canada,,,Medical device,2019-07-03,2024-05-30 18:48:21.101899,Health product
59836,Canadian Food Inspection Agency,,Egg,,2019-07-02,2024-05-30 18:48:21.101899,Food
59211,Health Canada,,,Sports and fitness,2019-07-02,2024-05-30 18:48:21.101899,Consumer product
59562,Health Canada,,,Other,2019-07-02,2024-05-30 18:48:21.101899,Food
59561,Canadian Food Inspection Agency,,Listeria,,2019-07-02,2024-05-30 18:48:21.101899,Food
66813,Transport Canada,Light Truck & Van recalled by FIAT CHRYSLER AUTOMOBILES,Tires,Light Truck & Van,2019-07-02,2024-05-30 18:48:21.101899,Vehicles
70344,Transport Canada,Car recalled by LAMBORGHINI,Brakes,Car,2019-07-02,2024-05-30 18:48:21.101899,Vehicles
70801,Transport Canada,Car recalled by LAMBORGHINI,Steering,Car,2019-07-02,2024-05-30 18:48:21.101899,Vehicles
67043,Transport Canada,Truck - Med. & H.D. recalled by DAIMLER TRUCK NORTH AMERICA,Airbag,Truck - Med. & H.D.,2019-07-02,2024-05-30 18:48:21.101899,Vehicles
66818,Transport Canada,Car recalled by PORSCHE,Powertrain,Car,2019-07-02,2024-05-30 18:48:21.101899,Vehicles
66808,Transport Canada,SUV recalled by MERCEDES-BENZ,Structure,SUV,2019-07-02,2024-05-30 18:48:21.101899,Vehicles
59551,Canadian Food Inspection Agency,,Vibrio parahaemolyticus,,2019-07-02,2024-05-30 18:48:21.101899,Food
59540,Health Canada,,Fall hazard,Household items,2019-07-01,2024-05-30 18:48:21.101899,Consumer products
59548,Health Canada,,,Medical device,2019-06-29,2024-05-30 18:48:21.101899,Health product
59549,Health Canada,,Medical devices,Medical device,2019-06-28,2024-05-30 18:48:21.101899,Health product
59550,Canadian Food Inspection Agency,,Extraneous Material,,2019-06-28,2024-05-30 18:48:21.101899,Food
59560,Health Canada,,Medical devices,Medical device,2019-06-28,2024-05-30 18:48:21.101899,Health product
59290,Health Canada,,Medical devices,Medical device,2019-06-28,2024-05-30 18:48:21.101899,Health product
59514,Health Canada,,Undeclared substance,Drugs,2019-06-28,2024-05-30 18:48:21.101899,Health product
59537,Health Canada,,Medical devices,Medical device,2019-06-28,2024-05-30 18:48:21.101899,Health product
59539,Health Canada,,Medical devices,Medical device,2019-06-28,2024-05-30 18:48:21.101899,Health product
59500,Health Canada,,Medical devices,Medical device,2019-06-28,2024-05-30 18:48:21.101899,Health product
59546,Health Canada,,Medical devices,Medical device,2019-06-28,2024-05-30 18:48:21.101899,Health product
59434,Health Canada,,Medical devices,Medical device,2019-06-28,2024-05-30 18:48:21.101899,Health product
59375,Health Canada,,Medical devices,Medical device,2019-06-28,2024-05-30 18:48:21.101899,Health product
59554,Health Canada,,Undeclared substance,Drugs,2019-06-28,2024-05-30 18:48:21.101899,Health product
59547,Health Canada,,Medical devices,Medical device,2019-06-28,2024-05-30 18:48:21.101899,Health product
59495,Health Canada,,Medical devices,Medical device,2019-06-28,2024-05-30 18:48:21.101899,Health product
59498,Health Canada,,Medical devices,Medical device,2019-06-28,2024-05-30 18:48:21.101899,Health product
59451,Health Canada,,Medical devices,Medical device,2019-06-28,2024-05-30 18:48:21.101899,Health product
59521,Health Canada,,Fire hazard,Electronics,2019-06-27,2024-05-30 18:48:21.101899,Consumer product
59519,Canadian Food Inspection Agency,,Sesame seeds,,2019-06-27,2024-05-30 18:48:21.101899,Food
59555,Health Canada,,Product safety,Drugs,2019-06-27,2024-05-30 18:48:21.101899,Health product
59542,Health Canada,,,Household items,2019-06-27,2024-05-30 18:48:21.101899,Consumer product
59535,Canadian Food Inspection Agency,,Egg,,2019-06-26,2024-05-30 18:48:21.101899,Food
59447,Health Canada,,Flammability hazard,Clothing and accessories,2019-06-25,2024-05-30 18:48:21.101899,Consumer products
59222,Health Canada,,Choking hazard,"Sports and fitness, Consumer products - Household items",2019-06-25,2024-05-30 18:48:21.101899,Consumer products
59564,Health Canada,,Product safety,Drugs,2019-06-25,2024-05-30 18:48:21.101899,Health product
66811,Transport Canada,Car recalled by MASERATI,Airbag,Car,2019-06-25,2024-05-30 18:48:21.101899,Vehicles
67104,Transport Canada,Motorcycle recalled by HARLEY-DAVIDSON,Brakes,Motorcycle,2019-06-25,2024-05-30 18:48:21.101899,Vehicles
66865,Transport Canada,SUV recalled by VOLKSWAGEN,Lights And Instruments,SUV,2019-06-25,2024-05-30 18:48:21.101899,Vehicles
